id,descripcion,id_anfitrion,nombre_anfitrion,anfitrion_desde,superanfitrion,barrio,latitud,longitud,tipo_alojamiento,huespedes,politica_cancelacion
20028182,habitación independiente en Coyoacan,142225098,Mariano,2017-07-24,FALSE,Coyoacán,19.3424,-99.14698,Alojamiento entero,2,flexible
20028858,Recámara en depa iluminado y acogedor por Polanco,142240285,Nashiely,2017-07-24,FALSE,Miguel Hidalgo,19.44035,-99.17795,Habitación privada,1,moderate
20030367,Room Diego Rivera: View on cactus garden,30613672,Kai,2015-04-04,FALSE,Coyoacán,19.35577,-99.16477,Habitación privada,2,flexible
20030416,Modern & Secure private room! Welcome foreigners!,11611061,Joel,2016-10-03,TRUE,Benito Juárez,19.37823,-99.1363,Habitación privada,2,strict_14_with_grace_period
20031726,Departamento de Lujo Santa Fe Ciudad de Mexico.,87383356,Vicente,2016-08-01,FALSE,Cuajimalpa de Morelos,19.35914,-99.26851,Alojamiento entero,2,flexible
20032001,2 Amplio  y calientito depa en la Roma Condesa,142270255,Sally,2017-07-24,FALSE,Cuauhtémoc,19.4077,-99.16769,Alojamiento entero,5,strict_14_with_grace_period
20033281,Guanajuato 60.,38877997,Arturo,2015-07-18,FALSE,Cuauhtémoc,19.41798,-99.15773,Habitación privada,1,flexible
20033678,Room Octavio Paz: Indoor garden,30613672,Kai,2015-04-04,FALSE,Coyoacán,19.3561,-99.16481,Habitación privada,2,flexible
20033805,Room Árbol: Nature - with 100 year old tree,30613672,Kai,2015-04-04,FALSE,Coyoacán,19.35697,-99.1647,Habitación privada,1,flexible
20034924,Travelers room in the heart of Mexico City,68449155,Nicté,2016-04-22,TRUE,Cuauhtémoc,19.4283,-99.14647,Habitación privada,1,moderate
20036586,FirstClass|1raClase 5minApto|ForoSol|PalacioDepor,142318709,"Jorge, Gonzalo Y Eliezer",2017-07-24,TRUE,Venustiano Carranza,19.40983,-99.08801,Alojamiento entero,5,moderate
20036927,Recamara con baño privado y servicios adicionales,142327557,Rafael,2017-07-24,FALSE,Coyoacán,19.32949,-99.13626,Habitación privada,2,strict_14_with_grace_period
20038653,ANZURES PRIME LOC' HIGH END LOFT,76254419,Cintya,2016-06-06,FALSE,Miguel Hidalgo,19.43066,-99.17347,Alojamiento entero,4,moderate
20046194,Habitación en Lindo Depto en excelente ubicación,14339308,Beto,2014-04-15,FALSE,Cuauhtémoc,19.43126,-99.16588,Habitación privada,2,flexible
20048573,Recamaras o solo. Solo varia costo.Amueblado (2 R),142427763,Rocio,2017-07-25,FALSE,Tlalpan,19.2863,-99.17928,Alojamiento entero,4,flexible
20048700,"Petit appart in Coyoacan, Mexico City.",54364774,Pedro,2016-01-12,FALSE,Coyoacán,19.34205,-99.15463,Alojamiento entero,3,moderate
20049215,Acogedor departamento en zona Carso,57064290,Merlie,2016-02-01,FALSE,Miguel Hidalgo,19.44292,-99.20055,Alojamiento entero,4,flexible
20050802,SUPER “Mexican ZEN” Relaxed-Mood style guestroom,113302248,Juan Pablo,2017-01-25,TRUE,Cuauhtémoc,19.42179,-99.17076,Habitación privada,2,moderate
20054095,"Sunny, quiet, eclectic apartement in the heart of Polanco.",138199622,Maria,2017-07-02,TRUE,Miguel Hidalgo,19.43466,-99.1975,Alojamiento entero,1,strict_14_with_grace_period
20054598,Carmen's Place Polanco w/Continental Breakfast,70060314,Carmen,2016-05-02,TRUE,Miguel Hidalgo,19.43747,-99.18349,Habitación privada,1,flexible
20054748,Full Apt / Depa Completo Near Reforma @ Cuauhtémoc,67077765,Laura Helena,2016-04-13,TRUE,Cuauhtémoc,19.43344,-99.16893,Alojamiento entero,2,flexible
20055282,"Lovely, beautiful and central - México/Del Valle",14085413,Meir,2014-04-09,TRUE,Benito Juárez,19.38428,-99.16708,Alojamiento entero,4,moderate
20055322,Guest Suite in Historic Architecture Home,34213141,Kevino,2015-05-25,TRUE,Cuauhtémoc,19.42183,-99.1546,Habitación privada,2,moderate
20055917,Luxury apartment / panoramic view.,135894880,Hector,2017-06-19,TRUE,Cuajimalpa de Morelos,19.36769,-99.27192,Alojamiento entero,3,moderate
20056977,Cuarto en lindo departamento en la condesa,142521347,Isabel,2017-07-25,FALSE,Cuauhtémoc,19.41415,-99.17955,Habitación privada,1,flexible
20057072,a 5 min de autodromo y palacio de los deportes,142414490,Fernando,2017-07-25,FALSE,Iztapalapa,19.39049,-99.08298,Habitación privada,2,flexible
20057221,Cozy bedroom in a traditional mexican home.,142524909,Margarita,2017-07-25,TRUE,Gustavo A. Madero,19.46867,-99.09288,Habitación privada,4,flexible
20057233,Habitación privada y segura en Escandon CDMX,31182804,Lorena,2015-04-13,FALSE,Miguel Hidalgo,19.40213,-99.17279,Habitación privada,2,flexible
20058085,SUNNY APARTMENT + PRIVATE TERRACE,9988682,Rodrigo,2013-11-13,FALSE,Cuauhtémoc,19.43064,-99.15532,Alojamiento entero,4,strict_14_with_grace_period
20064365,Luxury flat in Carso / Polanco,51986813,Felipe,2015-12-22,TRUE,Miguel Hidalgo,19.44113,-99.20206,Alojamiento entero,6,strict_14_with_grace_period
20067108,Mexico City:Vintage and perfect apartment,30600030,Daphne,2015-04-04,TRUE,Benito Juárez,19.40206,-99.14745,Alojamiento entero,3,strict_14_with_grace_period
20067925,Unique “Tropic-INDI” mexican style guestroom,113302248,Juan Pablo,2017-01-25,TRUE,Cuauhtémoc,19.42108,-99.17201,Habitación privada,2,moderate
20068255,SAFE ZONE-Click me now! - Condesa,140493727,Gael,2017-07-14,FALSE,Cuauhtémoc,19.412960000000002,-99.17162,Habitación compartida,6,moderate
20069597,SAFE ZONE-Cool House Condesa!,140493727,Gael,2017-07-14,FALSE,Cuauhtémoc,19.40671,-99.17329,Habitación compartida,6,flexible
20069705,"Excellent apartment, great area!!!",142644556,Georgina,2017-07-26,FALSE,Benito Juárez,19.3972,-99.15139,Alojamiento entero,8,moderate
20070814,HABITACION CENTRICA CERCA DE TODO BAÑO PRIVADO,127233194,Carlos,2017-04-23,FALSE,Cuauhtémoc,19.43817,-99.13626,Habitación privada,4,flexible
20071386,"SAFE ZONE-Without a doubt, best place in Condesa",140493727,Gael,2017-07-14,FALSE,Cuauhtémoc,19.40807,-99.17299,Habitación compartida,6,moderate
20071691,Departamento céntrico con 2 habitaciones y seguridad privada,88580272,Monica,2016-08-07,FALSE,Cuauhtémoc,19.42265,-99.16153,Alojamiento entero,5,moderate
20073032,"Recamara CDMX Aeropuerto, foro sol, Autódromo",142679432,Luis,2017-07-26,FALSE,Iztacalco,19.40362,-99.07617,Habitación privada,2,moderate
20073565,"Two Bed, Two Bath, Beautiful Apartment Walking Distance to Angel of Independence",127205373,Vanessa,2017-04-23,TRUE,Cuauhtémoc,19.43308,-99.16981,Alojamiento entero,4,moderate
20073627,Mariano Escobedo,129191226,Beatriz,2017-05-07,FALSE,Miguel Hidalgo,19.4428,-99.18361,Alojamiento entero,4,flexible
20074299,Hermoso departamento en el corazón de la CDMX,132535773,Mary Carmen,2017-05-29,TRUE,Cuauhtémoc,19.43212,-99.16843,Alojamiento entero,4,flexible
20074559,"CONDESA  ""LAVANDA"" Dble Bedroom @Amsterdam",134863823,Lau,2017-06-13,FALSE,Cuauhtémoc,19.40938,-99.16761,Habitación privada,2,moderate
20074775,CONDESA Increible ESTUDIO de 2 pisos @Amsterdam N,134863823,Lau,2017-06-13,FALSE,Cuauhtémoc,19.41115,-99.16905,Habitación privada,2,moderate
20075000,"CONDESA Hab & Baño Privado @Amster ""ORQUIDEA""",134863823,Lau,2017-06-13,FALSE,Cuauhtémoc,19.41147,-99.16924,Habitación privada,2,moderate
20076269,Roma Condesa chic loft with pool,123368090,Leonor,2017-03-30,TRUE,Cuauhtémoc,19.42048,-99.17095,Alojamiento entero,2,moderate
20076273,"Mi casa # 1, en la zona más exclusiva de Polanco",96086504,Daniela Y Brian,2016-09-20,FALSE,Miguel Hidalgo,19.43073,-99.18787,Alojamiento entero,6,strict_14_with_grace_period
20076401,"Clean, safe, full of light: heaven in Condesa!",11393365,Valerie,2014-01-17,TRUE,Cuauhtémoc,19.41042,-99.17786,Alojamiento entero,4,strict_14_with_grace_period
20076439,Habitacion con baño privado y lugar de estacionamiento en la del Valle norte.,142724162,Barbara,2017-07-26,FALSE,Benito Juárez,19.40014,-99.16671,Alojamiento entero,2,flexible
20077042,Great & safe apartment in the heart of the city,65153224,Paloma,2016-03-30,TRUE,Miguel Hidalgo,19.44025,-99.19904,Alojamiento entero,5,strict_14_with_grace_period
20083499,Modern Apartment in SANTA FE. EXCELENT location!!,138508532,Alexandra,2017-07-04,FALSE,Cuajimalpa de Morelos,19.36169,-99.26669,Alojamiento entero,4,flexible
20085668,"Cozy, private and well located room in Polanco",142214147,Alejandra,2017-07-24,FALSE,Miguel Hidalgo,19.43065,-99.20164,Habitación privada,2,strict_14_with_grace_period
20087032,Habitación en departamento compartido Roma Sur.,142813872,Rodolfo,2017-07-27,FALSE,Cuauhtémoc,19.40524,-99.15606,Habitación privada,2,flexible
20087195,"Depa Luminoso, excelente ubicación. Col. Roma!!",106151592,Gonzalo,2016-12-04,FALSE,Cuauhtémoc,19.42112,-99.1631,Alojamiento entero,6,moderate
20088583,SAFE ZONE -Stay&Meet - In Condesa´s Best,140493727,Gael,2017-07-14,FALSE,Cuauhtémoc,19.41151,-99.17355,Habitación compartida,6,moderate
20089283,"Habitación en Heroes de Padierna, muy confortable",142841816,M. E. Javier Orlando,2017-07-27,FALSE,La Magdalena Contreras,19.31054,-99.22529,Habitación privada,2,flexible
20090483,"Habitación en Tlatelolco, céntrico y amigable",142856371,Xiu Fen,2017-07-27,FALSE,Cuauhtémoc,19.45309,-99.13641,Habitación privada,2,flexible
20091145,Affordable apartment in the heart of Mexico City,141058346,Leonardo,2017-07-18,TRUE,Cuauhtémoc,19.41086,-99.16482,Alojamiento entero,4,moderate
20091870,Habitación Nah Kéej c/baño privado al Sur de CDMX,132208983,Astrid,2017-05-27,FALSE,Coyoacán,19.31402,-99.13671,Habitación privada,2,flexible
20091882,Casa de Tere y Miguel,142817418,Ma Teresa,2017-07-27,FALSE,Tlalpan,19.24851,-99.16164,Habitación privada,2,flexible
20092608,SAFE ZONE-Location+Staff=Unbeatable Condesa!,4133627,Ever,2012-11-12,FALSE,Cuauhtémoc,19.40642,-99.17115,Habitación compartida,6,moderate
20095517,Suite residence,87598544,Ezra,2016-08-02,FALSE,Miguel Hidalgo,19.4238,-99.22389,Alojamiento entero,2,flexible
20096510,Habitación en casa de tres plantas,142925761,Luz,2017-07-28,FALSE,Benito Juárez,19.38449,-99.16095,Habitación privada,1,moderate
20120174,Q,143017423,Elias,2017-07-28,FALSE,Gustavo A. Madero,19.49292,-99.14937,Alojamiento entero,4,flexible
20124116,Cozy and convenient apartment near Santa Fe 102,21570721,Viviana,2014-09-20,FALSE,Cuajimalpa de Morelos,19.3692,-99.2806,Alojamiento entero,3,flexible
20124317,"Modern 2bed, 2bath New Polanco near Soumaya Museum",92491162,Alvaro,2016-08-29,FALSE,Miguel Hidalgo,19.43907,-99.19153,Alojamiento entero,6,strict_14_with_grace_period
20125386,Comfy apartment Polanco (3 bedrooms) all amenities,143066668,Kontiki,2017-07-28,TRUE,Miguel Hidalgo,19.43741,-99.18766,Alojamiento entero,6,flexible
20125429,Nice and well located room for 2.,20650682,Martin,2014-08-28,FALSE,Benito Juárez,19.38599,-99.18878,Habitación privada,2,flexible
20125692,Habitación Privada en Depa Compartido_Narvarte,66746946,Garviñe,2016-04-11,TRUE,Benito Juárez,19.37825,-99.15067,Habitación privada,5,flexible
20126097,Confortable deparment in a central location,100970659,Adrian,2016-10-23,FALSE,Benito Juárez,19.36751,-99.14455,Alojamiento entero,3,flexible
20132644,Arty cosy house in Roma Norte,33902573,Monica,2015-05-21,FALSE,Cuauhtémoc,19.41525,-99.15853,Alojamiento entero,4,strict_14_with_grace_period
20134102,Lovely bedroom at Polanco - Ejercito Nacional Av.,143168885,Monica,2017-07-29,FALSE,Miguel Hidalgo,19.43804,-99.21275,Habitación privada,2,flexible
20137179,Private Bedroom in Del Valle near 2 metro stations,25510098,Rodrigo,2015-01-02,FALSE,Benito Juárez,19.37739,-99.16747,Habitación privada,2,moderate
20139143,Cozy Private Room,143230814,Antonieta,2017-07-29,TRUE,Benito Juárez,19.37169,-99.17955,Habitación privada,2,moderate
20139685,ALL READY! TODO LISTO!,143238804,Angel,2017-07-30,TRUE,Cuauhtémoc,19.42771,-99.15196,Alojamiento entero,4,moderate
20142855,Well located and comfortable bedroom,3288646,Lucía Isabel,2012-08-17,FALSE,Coyoacán,19.3507,-99.15957,Alojamiento entero,4,moderate
20146808,"Super Suite  Lujo en Pte 
Max seguridad y comfort",143315513,Sergio & Angélica,2017-07-30,TRUE,Álvaro Obregón,19.33832,-99.23679,Habitación privada,2,moderate
20147751,Trendy and modern apartment full of amenities,73344792,Miguel,2016-05-22,TRUE,Benito Juárez,19.36734,-99.1614,Alojamiento entero,4,flexible
20148033,Mi casa es tu casa.,25327047,Erneste,2014-12-28,FALSE,Tlalpan,19.29559,-99.12222,Habitación privada,1,flexible
20148409,Room next to UNAM,42956925,Grecia,2015-08-31,FALSE,Coyoacán,19.33761,-99.18653,Habitación privada,2,flexible
20149043,Departamento completo dentro conjunto residencial,105861652,Monty,2016-12-01,FALSE,Cuajimalpa de Morelos,19.34889,-99.30157,Alojamiento entero,3,flexible
20152916,Habitación en amplio  departamento en Coyoacan,28961716,Luis,2015-03-08,TRUE,Coyoacán,19.35338,-99.15283,Habitación privada,2,moderate
20153661,Habitación en Reforma Iztaccihuatl Iztacalco CDMX,90630280,Elvis,2016-08-18,FALSE,Iztacalco,19.38594,-99.12339,Habitación privada,1,flexible
20154395,Amazing Art Deco Flat - Centric - Condesa / Roma,3404267,George,2012-08-28,FALSE,Cuauhtémoc,19.41439,-99.16837,Alojamiento entero,6,moderate
20154527,"Spacious, awsome and comfortable apartment",118852106,Geraldine,2017-03-02,TRUE,Iztapalapa,19.38514,-99.08286,Alojamiento entero,9,moderate
20154910,Mexican cute independent room near WTC,143410848,Brenda,2017-07-30,FALSE,Benito Juárez,19.3945,-99.17072,Habitación privada,2,moderate
20155222,Habitación cerca de la UNAM,143415218,Víctor Hugo,2017-07-30,FALSE,Coyoacán,19.32264,-99.17013,Habitación privada,2,strict_14_with_grace_period
20156105,Shared apartment in Cuajimalpa's heart!,135883342,Ricardo,2017-06-19,FALSE,Cuajimalpa de Morelos,19.3533,-99.30129,Habitación privada,1,flexible
20165222,Habitación en departamento 1p / 15 min Centro CDMX,90503572,Mario,2016-08-17,FALSE,Gustavo A. Madero,19.46742,-99.14085,Habitación privada,1,flexible
20167205,Habitación en casa sola (no departamento),114003092,Ruy,2017-01-30,FALSE,Iztapalapa,19.3509,-99.11043,Habitación privada,1,flexible
20168437,HABITACION EN CASA ESTILO MEXICANO CONTEMPORANEO,143540967,Maria,2017-07-31,FALSE,La Magdalena Contreras,19.31527,-99.23301,Habitación privada,2,moderate
20168949,Private apartment 15 min to downtown,139333532,Barbara,2017-07-08,FALSE,Benito Juárez,19.38903,-99.13437,Alojamiento entero,2,moderate
20172634,BRIGHT mexican LIGHT Relaxed-Mood style guestroom,113302248,Juan Pablo,2017-01-25,TRUE,Cuauhtémoc,19.42321,-99.17057,Habitación privada,2,moderate
20172759,Business & Pleasure PH located in Parques Polanco,88066530,Luis,2016-08-05,FALSE,Miguel Hidalgo,19.44089,-99.1882,Alojamiento entero,2,flexible
20173947,Muy cerca del Foro Sol y Palacio de los Deportes,76594202,Karla,2016-06-08,TRUE,Iztacalco,19.4015,-99.09221,Habitación privada,2,moderate
20174669,Chic Architectural Apartment with Leafy Balcony Views,10588313,Raul,2013-12-12,FALSE,Cuauhtémoc,19.41282,-99.16783,Alojamiento entero,3,strict_14_with_grace_period
20174963,Near Downtown / Cerca del Centro,91737559,Gabriel,2016-08-24,FALSE,Cuauhtémoc,19.45386,-99.14157,Alojamiento entero,3,strict_14_with_grace_period
20175011,Cozy Hip apartment near Condesa,8145811,Adela,2013-08-14,TRUE,Miguel Hidalgo,19.4042,-99.18279,Alojamiento entero,4,flexible
20176090,Cuarto compartido,48180686,Alan,2015-11-04,FALSE,La Magdalena Contreras,19.33224,-99.21056,Habitación compartida,1,flexible
20183845,Beautiful apartment near historic center,120386084,Gerardo,2017-03-12,FALSE,Cuauhtémoc,19.44938,-99.14391,Alojamiento entero,4,strict_14_with_grace_period
20188236,RELAX PRIVATE ROOM BREAKFAST INCLUDED,1886913,Fernando,2012-03-08,FALSE,Cuauhtémoc,19.40924,-99.17375,Habitación privada,2,strict_14_with_grace_period
20189532,Bright apt. in Colonia Roma: Ideal for long stays,21520458,Juan,2014-09-19,FALSE,Cuauhtémoc,19.40335,-99.16113,Alojamiento entero,3,moderate
20192563,"San angel´s heart, south side of Mexico City",143780709,Araceli,2017-08-01,FALSE,Álvaro Obregón,19.33878,-99.19178,Alojamiento entero,4,moderate
20193420,"SOUL of the EARTH ""Relaxed-Mood"" mexican guestroom",113302248,Juan Pablo,2017-01-25,TRUE,Cuauhtémoc,19.42041,-99.17078,Habitación privada,2,moderate
20193536,Bright & ample private loft in trendy neighborhood,143792909,Georgina,2017-08-01,FALSE,Cuauhtémoc,19.41671,-99.15747,Alojamiento entero,3,strict_14_with_grace_period
20193716,"Apartamento único tipo casa, en Roma Condesa CDMX",141076125,Adrián,2017-07-18,TRUE,Cuauhtémoc,19.41219,-99.1619,Alojamiento entero,4,moderate
20193879,"★Beautiful apartment, near everything!",88743108,Edwin,2016-08-08,TRUE,Miguel Hidalgo,19.39783,-99.18045,Alojamiento entero,6,moderate
20193972,Habitación Privada en Coyoacán,143797520,Julia,2017-08-01,FALSE,Coyoacán,19.33074,-99.14139,Habitación privada,2,flexible
20196222,Perfect flat in the best of Polanco / Anzures,92491162,Alvaro,2016-08-29,FALSE,Miguel Hidalgo,19.43066,-99.17897,Alojamiento entero,2,moderate
20196558,Private room,95435884,Daniela (Dalex),2016-09-16,TRUE,Tlalpan,19.29223,-99.15141,Habitación privada,2,moderate
20203167,Hermoso departamento en Jardines del Pedregal,143887892,Maca,2017-08-02,TRUE,Álvaro Obregón,19.31068,-99.21742,Habitación privada,2,flexible
20204459,Luxury loft in Historic Mexican building,30600030,Daphne,2015-04-04,TRUE,Benito Juárez,19.40297,-99.14594,Alojamiento entero,3,moderate
20208066,Beautiful apartment in perfect location!,6373656,Regina  Nico Y Claudina,2013-05-13,FALSE,Cuauhtémoc,19.41461,-99.16579,Alojamiento entero,4,strict_14_with_grace_period
20209157,Habitación  con gran ubicación en la Del Valle,124028129,Key,2017-04-03,FALSE,Benito Juárez,19.37326,-99.1696,Habitación privada,2,strict_14_with_grace_period
20209191,Affordable bedroom 20 minutes to everything.,115041556,Adriana,2017-02-05,FALSE,Benito Juárez,19.36858,-99.15836,Habitación privada,2,flexible
20210483,Large and bright room,113097124,Rocio,2017-01-24,FALSE,Benito Juárez,19.3932,-99.15463,Habitación privada,2,moderate
20213367,"Two Bed, Two Bath, Stylish Apartment Walking Distance to Angel of Independence.",127205373,Vanessa,2017-04-23,TRUE,Cuauhtémoc,19.43333,-99.16899,Alojamiento entero,4,moderate
20213501,Spacious modern room with private bathroom,93786064,Cihan,2016-09-06,FALSE,Cuauhtémoc,19.43262,-99.14319,Habitación privada,2,moderate
20213978,Casa Real Condesa,143993070,Ana Cecilia  Y Miguel Angel,2017-08-02,TRUE,Cuauhtémoc,19.40462,-99.17295,Habitación privada,5,moderate
20214036,Habitación en C. U. P. A.,117703068,Gustavo Adolfo,2017-02-22,TRUE,Benito Juárez,19.37225,-99.17043,Habitación privada,2,strict_14_with_grace_period
20214562,A Home with Love. Departamento en la Condesa,19198438,Johanna,2014-07-30,TRUE,Cuauhtémoc,19.4081,-99.17171,Alojamiento entero,2,strict_14_with_grace_period
20214614,Fresco y silencioso departamento CDMX,143999964,Ricardo,2017-08-02,FALSE,Iztapalapa,19.34834,-99.1147,Alojamiento entero,3,flexible
20214634,Master bedroom,133015262,Sergio,2017-06-01,FALSE,Benito Juárez,19.40104,-99.16201,Habitación privada,1,flexible
20215004,Private Room @ Reforma Angel de la Independencia,16905657,Walo,2014-06-17,FALSE,Cuauhtémoc,19.4288,-99.16846,Habitación privada,2,moderate
20215436,Mini Studio close to WTC,86738675,Lisette,2016-07-29,TRUE,Benito Juárez,19.38588,-99.18133,Habitación privada,2,strict_14_with_grace_period
20215499,King Size Bed @ Reforma Private room / el Ángel,16905657,Walo,2014-06-17,FALSE,Cuauhtémoc,19.43079,-99.16961,Habitación privada,2,moderate
20215551,Habitación en zona residencial de lujo,144011198,Ricardo,2017-08-02,FALSE,Coyoacán,19.31865,-99.19624,Habitación privada,1,flexible
20216978,Del Valle hermosa recámara en departamento compart,143152872,Leticia,2017-07-29,FALSE,Benito Juárez,19.38096,-99.16581,Habitación privada,1,flexible
20217288,Cuarto independiente,27562722,Daniela,2015-02-10,FALSE,Cuauhtémoc,19.41288,-99.17533,Alojamiento entero,2,strict_14_with_grace_period
20222813,El Refugio,134853067,Valeria,2017-06-13,FALSE,Coyoacán,19.34925,-99.17675,Alojamiento entero,6,moderate
20223266,The Goldsmith Room,56258094,Marielle,2016-01-26,TRUE,Miguel Hidalgo,19.43646,-99.19982,Habitación privada,2,flexible
20224320,CONFORTABLE Y HERMOSA RECAMARA EN LA COL ROMA SUR,3489734,Teresa,2012-09-06,FALSE,Cuauhtémoc,19.40607,-99.16615,Habitación privada,1,strict_14_with_grace_period
20225336,"New, beautiful and super well located",8158424,Gonzalo R.,2013-08-14,TRUE,Benito Juárez,19.39524,-99.13989,Alojamiento entero,5,flexible
20225520,Depa/Hab... Luminoso en la Mejor Zona de CDMX!,106151592,Gonzalo,2016-12-04,FALSE,Cuauhtémoc,19.41948,-99.16427,Habitación privada,2,strict_14_with_grace_period
20227149,Casa Lupita,144120077,Lupita,2017-08-03,TRUE,Tlalpan,19.28761,-99.16454,Habitación privada,2,flexible
20228001,Espacio cómodo cerca del centro y aeropuerto,144128346,Enrique,2017-08-03,TRUE,Benito Juárez,19.39742,-99.13894,Habitación privada,2,strict_14_with_grace_period
20228972,"New, beautiful and super well located. Room 1",8158424,Gonzalo R.,2013-08-14,TRUE,Benito Juárez,19.39453,-99.13876,Habitación privada,2,flexible
20230647,"New, beautiful and super well located. Room 2",8158424,Gonzalo R.,2013-08-14,TRUE,Benito Juárez,19.39528,-99.13953,Habitación privada,2,flexible
20232234,Private Bedroom at Condesa,100418382,Maria,2016-10-19,TRUE,Cuauhtémoc,19.41094,-99.17645,Habitación privada,2,flexible
20232394,The Loft. Centro Histórico. Top Location.,49567498,Francisco,2015-11-21,TRUE,Cuauhtémoc,19.43183,-99.13877,Alojamiento entero,4,strict_14_with_grace_period
20233628,BEAUTIFUL ROOM FOR WOMEN. AWESOME LOCATION.,29865838,Isabella,2015-03-23,FALSE,Benito Juárez,19.37049,-99.16605,Habitación privada,1,flexible
20233935,NICE apartment: La Roma the trendiest zone in town,137996908,Jorge,2017-07-01,FALSE,Cuauhtémoc,19.41262,-99.16182,Alojamiento entero,5,moderate
20235045,New apt in escandon close to condesa (101),142826453,Thania,2017-07-27,TRUE,Miguel Hidalgo,19.40293,-99.1839,Alojamiento entero,4,moderate
20236937,Agradable Departamento amueblado. DEL VALLE.,109497986,Fernando Iván,2017-01-02,FALSE,Benito Juárez,19.36989,-99.17115,Alojamiento entero,4,flexible
20242522,"Ciudad de los Deportes, Habitación privada",66369863,Daniela,2016-04-08,FALSE,Benito Juárez,19.38405,-99.17891,Habitación privada,2,flexible
20247779,chiquita y confortable para 1 persona en Narvarte,13283995,Alberto,2014-03-19,TRUE,Benito Juárez,19.39647,-99.15058,Habitación privada,1,moderate
20248340,Luxurious and Iluminated Ph with Industrial Arq.  Roma Norte,7881001,Daph & Al,2013-08-01,TRUE,Cuauhtémoc,19.41832,-99.16101,Alojamiento entero,6,strict_14_with_grace_period
20249916,Casa centro de Coyoacan.,144310949,Miguel,2017-08-04,FALSE,Coyoacán,19.34747,-99.165,Habitación privada,1,flexible
20251167,Prehispanic room,135563596,Angelica,2017-06-17,FALSE,Benito Juárez,19.3965,-99.1427,Habitación privada,1,flexible
20254228,Small Room in Roma Norte,97794441,Brenda,2016-10-03,FALSE,Cuauhtémoc,19.41861,-99.16952,Habitación privada,1,moderate
20254468,Magníficas recámaras en Isabel la Católica,144340821,Patricia,2017-08-04,FALSE,Benito Juárez,19.39326,-99.14086,Habitación privada,2,flexible
20255171,Lindo departamento en Condesa. Excelente ubicación,125429940,Andrés,2017-04-11,TRUE,Cuauhtémoc,19.41546,-99.16877,Alojamiento entero,4,flexible
20255193,"Awesome and Unique, in the heart of Downtown  D15",29763844,Gerardo,2015-03-21,TRUE,Cuauhtémoc,19.4376,-99.13868,Alojamiento entero,2,strict_14_with_grace_period
20255654,Departamento en Be Grand Alto Polanco,144352412,Monica,2017-08-04,TRUE,Miguel Hidalgo,19.44008,-99.18399,Alojamiento entero,6,moderate
20255898,Beautiful room in enchanting old house in Col Roma,144356570,Sally,2017-08-04,FALSE,Cuauhtémoc,19.41048,-99.16604,Habitación privada,1,moderate
20256421,RECAMARA DOBLE BAÑO PROPIO PARKING CERCA WTC,142728402,Carmen,2017-07-27,FALSE,Miguel Hidalgo,19.39635,-99.18636,Habitación privada,2,flexible
20266123,cuarto matrimonial con baño incluido,144468894,Marta,2017-08-05,FALSE,Benito Juárez,19.39296,-99.16343,Habitación privada,2,flexible
20266388,El depa Chilanguito,3626302,Ana Maria,2012-09-20,FALSE,Miguel Hidalgo,19.45155,-99.20095,Alojamiento entero,4,flexible
20267233,Private LOFT with Roof Top Terrace Great location,40691143,Israel,2015-08-06,TRUE,Benito Juárez,19.38109,-99.14637,Alojamiento entero,2,moderate
20267655,"Amazing Location, Excellent Price.",11734715,Alan Salvador,2014-01-28,FALSE,Cuauhtémoc,19.43456,-99.14424,Habitación privada,2,strict_14_with_grace_period
20268274,Dolores House,144493004,Vero,2017-08-05,TRUE,Cuauhtémoc,19.43009,-99.14268,Alojamiento entero,3,moderate
20269856,Departamento en la Roma Norte - Chapultepec,122727267,Fanny,2017-03-26,FALSE,Cuauhtémoc,19.41698,-99.17309,Alojamiento entero,4,moderate
20269973,"Cloudy Bedroom, Bohemian, Cozy, Artsy, Green views",141575793,Anna,2017-07-20,FALSE,Cuauhtémoc,19.4198,-99.1737,Habitación privada,2,flexible
20270197,Residencia Puerta Jardin,122575838,Ivan,2017-03-25,FALSE,Cuauhtémoc,19.46398,-99.15782,Habitación privada,1,flexible
20270467,Precioso pent-house en el corazón de La Roma,37896051,Natalia,2015-07-08,TRUE,Cuauhtémoc,19.42205,-99.15837,Alojamiento entero,6,moderate
20281803,Hermoso y amplio cuarto privado en casa colonial.,144633636,Laura,2017-08-06,FALSE,Tlalpan,19.2882,-99.1709,Habitación privada,2,flexible
20283629,Room in La Condesa. Best location possible.,49451670,Carlos,2015-11-19,FALSE,Cuauhtémoc,19.41512,-99.1668,Habitación privada,1,flexible
20284606,Bright and cozy apartment  near Roma,18075351,Francesca,2014-07-14,FALSE,Cuauhtémoc,19.41711,-99.15039,Alojamiento entero,2,strict_14_with_grace_period
20285687,Amazingly located room in Roma Norte,31243606,Beatriz,2015-04-14,FALSE,Cuauhtémoc,19.4166,-99.16657,Habitación privada,2,flexible
20289554,"CASA REAL CONDESA 2
Habitación con baño en casa.",143993070,Ana Cecilia  Y Miguel Angel,2017-08-02,TRUE,Cuauhtémoc,19.40458,-99.17363,Habitación privada,2,moderate
20289673,"CASA REAL CONDESA 1
Habitación con baño en casa.",143993070,Ana Cecilia  Y Miguel Angel,2017-08-02,TRUE,Cuauhtémoc,19.40635,-99.17348,Habitación privada,2,moderate
